0.33479085,0.28308437,0.75649522
0.34038323,0.294674889,0.761676749
0.346094613,0.306161797,0.766764835
0.351926394,0.317556831,0.771760356
0.35787988,0.328870019,0.776664217
0.363956292,0.340109973,0.781477353
0.370156771,0.351284133,0.78620072
0.376482379,0.362398944,0.790835304
0.382934101,0.373460018,0.795382115
0.389512854,0.384472253,0.799842186
0.396219485,0.395439934,0.804216577
0.403054777,0.406366823,0.80850637
0.410019452,0.417256224,0.812712671
0.417114173,0.428111045,0.816836611
0.42433955,0.438933847,0.820879343
0.431696143,0.449726886,0.82484204
0.439184462,0.460492151,0.8287259
0.446804974,0.471231393,0.832532143
0.454558103,0.481946153,0.836262008
0.462444235,0.492637786,0.839916759
0.470463718,0.503307476,0.843497678
0.478616868,0.513956261,0.847006068
0.486903969,0.524585042,0.850443254
0.495325277,0.535194601,0.853810581
0.50388102,0.545785608,0.857109413
0.512571401,0.556358636,0.860341134
0.521396601,0.566914169,0.863507148
0.530356778,0.577452607,0.866608879
0.539452074,0.587974277,0.869647769
0.548682609,0.598479441,0.87262528
0.558048488,0.608968294,0.875542894
0.5675498,0.619440978,0.878402109
0.57718662,0.629897584,0.881204443
0.58695901,0.640338151,0.883951435
0.596867018,0.650762679,0.886644638
0.606910681,0.661171124,0.889285627
0.617090026,0.671563407,0.891875993
0.627405069,0.681939414,0.894417348
0.637855814,0.692298998,0.896911318
0.64844226,0.702641984,0.899359551
0.659164393,0.712968171,0.901763712
0.670022192,0.723277328,0.904125482
0.681015628,0.733569206,0.906446563
0.692144664,0.743843532,0.908728672
0.703409254,0.75410001,0.910973547
0.714809344,0.764338331,0.913182941
0.726344874,0.774558162,0.915358627
0.738015773,0.784759159,0.917502396
0.749821966,0.79494096,0.919616054
0.761763367,0.805103189,0.92170143
0.773839883,0.815245458,0.923760366
0.786051415,0.825367365,0.925794724
0.798397852,0.835468498,0.927806386
0.810879077,0.845548434,0.929797248
0.823494965,0.85560674,0.931769227
0.836245382,0.865642973,0.933724256
0.849130182,0.875656683,0.935664289
0.862149216,0.88564741,0.937591295
0.875302319,0.895614689,0.939507262
0.888589321,0.905558047,0.941414197
0.902010041,0.915477005,0.943314123
0.915564288,0.925371077,0.945209084
0.929251859,0.935239774,0.947101138
0.943072543,0.945082599,0.948992365
0.948335136,0.944105899,0.941206263
0.944953906,0.932316176,0.923838338
0.941588847,0.920508867,0.906600008
0.938237097,0.908683986,0.889492855
0.934895881,0.896841512,0.872518443
0.931562513,0.88498139,0.855678311
0.928234392,0.873103531,0.838973979
0.924909002,0.861207806,0.822406944
0.921583909,0.849294048,0.805978684
0.918256763,0.837362044,0.789690653
0.914925294,0.825411535,0.773544288
0.91158731,0.813442214,0.757541005
0.908240697,0.80145372,0.7416822
0.904883417,0.789445633,0.725969249
0.901513505,0.777417476,0.71040351
0.898129067,0.765368701,0.694986323
0.894728281,0.753298691,0.67971901
0.891309392,0.741206753,0.664602877
0.88787071,0.729092106,0.649639212
0.884410612,0.716953884,0.634829289
0.880927536,0.704791118,0.620174366
0.877419979,0.692602734,0.605675687
0.873886499,0.680387538,0.591334485
0.870325708,0.668144211,0.57715198
0.866736275,0.65587129,0.56312938
0.863116919,0.643567161,0.549267886
0.859466413,0.631230036,0.535568689
0.855783574,0.618857941,0.522032974
0.852067271,0.606448694,0.508661922
0.848316415,0.593999881,0.495456707
0.844529961,0.581508831,0.482418504
0.840706905,0.568972584,0.469548489
0.836846285,0.556387861,0.456847837
0.832947174,0.543751018,0.444317729
0.829008683,0.531058004,0.431959354
0.825029957,0.518304306,0.419773907
0.821010175,0.505484883,0.407762597
0.816948546,0.492594096,0.395926648
0.812844311,0.479625616,0.384267299
0.808696737,0.466572318,0.372785813
0.80450512,0.45342616,0.361483473
0.800268781,0.440178025,0.350361594
0.795987065,0.426817536,0.339421519
0.791659341,0.413332832,0.328664626
0.787284998,0.399710281,0.318092333
0.782863447,0.385934131,0.307706101
0.778394117,0.37198606,0.297507437
0.773876457,0.357844609,0.287497898
0.769309931,0.343484433,0.277679099
0.76469402,0.328875332,0.268052711
0.76002822,0.313980935,0.25862047
0.755312041,0.29875691,0.249384175
0.750545007,0.283148465,0.240345698
0.745726653,0.267086749,0.231506978
0.740856526,0.250483547,0.222870028
0.735934183,0.233223126,0.214436934
0.730959193,0.215149174,0.206209851
0.725931132,0.196042673,0.198191004
0.720849587,0.175581724,0.190382677
0.715714151,0.153261488,0.182787211
0.710524424,0.128212523,0.175406985
0.705280017,0.098698051,0.168244408
0.699980543,0.060124066,0.161301891
0.694625625,0.00296461,0.154581828
